Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
0585100,"Orange Juice",JA,"Japan",1995,1996,00,057,"Imports",21,"(MT)",87800.0000
0585100,"Orange Juice",JA,"Japan",1995,1996,00,028,"Production",21,"(MT)",150.0000
0585100,"Orange Juice",JA,"Japan",1995,1996,00,178,"Total Distribution",21,"(MT)",97950.0000
0585100,"Orange Juice",JA,"Japan",1995,1996,00,086,"Total Supply",21,"(MT)",97950.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,020,"Beginning Stocks",21,"(MT)",5000.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,125,"Domestic Consumption",21,"(MT)",88500.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,176,"Ending Stocks",21,"(MT)",5000.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,057,"Imports",21,"(MT)",88400.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,028,"Production",21,"(MT)",100.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,178,"Total Distribution",21,"(MT)",93500.0000
0585100,"Orange Juice",JA,"Japan",1996,1997,00,086,"Total Supply",21,"(MT)",93500.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,020,"Beginning Stocks",21,"(MT)",5000.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,125,"Domestic Consumption",21,"(MT)",96605.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,176,"Ending Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,057,"Imports",21,"(MT)",106405.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,028,"Production",21,"(MT)",200.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,178,"Total Distribution",21,"(MT)",111605.0000
0585100,"Orange Juice",JA,"Japan",1997,1998,00,086,"Total Supply",21,"(MT)",111605.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,020,"Beginning Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,125,"Domestic Consumption",21,"(MT)",91989.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,176,"Ending Stocks",21,"(MT)",5000.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,057,"Imports",21,"(MT)",81789.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,028,"Production",21,"(MT)",200.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,178,"Total Distribution",21,"(MT)",96989.0000
0585100,"Orange Juice",JA,"Japan",1998,1999,00,086,"Total Supply",21,"(MT)",96989.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,020,"Beginning Stocks",21,"(MT)",5000.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,125,"Domestic Consumption",21,"(MT)",96383.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,176,"Ending Stocks",21,"(MT)",10000.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,057,"Imports",21,"(MT)",101183.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,028,"Production",21,"(MT)",200.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,178,"Total Distribution",21,"(MT)",106383.0000
0585100,"Orange Juice",JA,"Japan",1999,2000,00,086,"Total Supply",21,"(MT)",106383.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,020,"Beginning Stocks",21,"(MT)",10000.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,125,"Domestic Consumption",21,"(MT)",111445.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,176,"Ending Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,057,"Imports",21,"(MT)",116245.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,028,"Production",21,"(MT)",200.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,178,"Total Distribution",21,"(MT)",126445.0000
0585100,"Orange Juice",JA,"Japan",2000,2001,00,086,"Total Supply",21,"(MT)",126445.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,020,"Beginning Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,125,"Domestic Consumption",21,"(MT)",96829.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,176,"Ending Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,057,"Imports",21,"(MT)",96629.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,028,"Production",21,"(MT)",200.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,178,"Total Distribution",21,"(MT)",111829.0000
0585100,"Orange Juice",JA,"Japan",2001,2002,00,086,"Total Supply",21,"(MT)",111829.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,020,"Beginning Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,125,"Domestic Consumption",21,"(MT)",96775.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,176,"Ending Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,057,"Imports",21,"(MT)",96575.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,028,"Production",21,"(MT)",200.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,178,"Total Distribution",21,"(MT)",111775.0000
0585100,"Orange Juice",JA,"Japan",2002,2003,00,086,"Total Supply",21,"(MT)",111775.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,020,"Beginning Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,125,"Domestic Consumption",21,"(MT)",90989.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,176,"Ending Stocks",21,"(MT)",8000.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,057,"Imports",21,"(MT)",83989.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,178,"Total Distribution",21,"(MT)",98989.0000
0585100,"Orange Juice",JA,"Japan",2003,2004,00,086,"Total Supply",21,"(MT)",98989.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,020,"Beginning Stocks",21,"(MT)",8000.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,125,"Domestic Consumption",21,"(MT)",91320.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,176,"Ending Stocks",21,"(MT)",18000.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,057,"Imports",21,"(MT)",101320.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,178,"Total Distribution",21,"(MT)",109320.0000
0585100,"Orange Juice",JA,"Japan",2004,2007,03,086,"Total Supply",21,"(MT)",109320.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,020,"Beginning Stocks",21,"(MT)",18000.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,125,"Domestic Consumption",21,"(MT)",91975.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,176,"Ending Stocks",21,"(MT)",17000.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,057,"Imports",21,"(MT)",90975.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,178,"Total Distribution",21,"(MT)",108975.0000
0585100,"Orange Juice",JA,"Japan",2005,2007,03,086,"Total Supply",21,"(MT)",108975.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,020,"Beginning Stocks",21,"(MT)",17000.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,125,"Domestic Consumption",21,"(MT)",89741.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,176,"Ending Stocks",21,"(MT)",17000.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,057,"Imports",21,"(MT)",89741.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,178,"Total Distribution",21,"(MT)",106741.0000
0585100,"Orange Juice",JA,"Japan",2006,2008,04,086,"Total Supply",21,"(MT)",106741.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,020,"Beginning Stocks",21,"(MT)",17000.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,125,"Domestic Consumption",21,"(MT)",75726.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,176,"Ending Stocks",21,"(MT)",10000.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,057,"Imports",21,"(MT)",68726.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,178,"Total Distribution",21,"(MT)",85726.0000
0585100,"Orange Juice",JA,"Japan",2007,2010,01,086,"Total Supply",21,"(MT)",85726.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,020,"Beginning Stocks",21,"(MT)",10000.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,125,"Domestic Consumption",21,"(MT)",73347.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,176,"Ending Stocks",21,"(MT)",12000.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,057,"Imports",21,"(MT)",75347.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,178,"Total Distribution",21,"(MT)",85347.0000
0585100,"Orange Juice",JA,"Japan",2008,2011,01,086,"Total Supply",21,"(MT)",85347.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,020,"Beginning Stocks",21,"(MT)",12000.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,125,"Domestic Consumption",21,"(MT)",74198.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,176,"Ending Stocks",21,"(MT)",2000.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,057,"Imports",21,"(MT)",64198.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,178,"Total Distribution",21,"(MT)",76198.0000
0585100,"Orange Juice",JA,"Japan",2009,2012,01,086,"Total Supply",21,"(MT)",76198.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,020,"Beginning Stocks",21,"(MT)",2000.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,125,"Domestic Consumption",21,"(MT)",75141.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,176,"Ending Stocks",21,"(MT)",14000.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,057,"Imports",21,"(MT)",87141.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,178,"Total Distribution",21,"(MT)",89141.0000
0585100,"Orange Juice",JA,"Japan",2010,2012,01,086,"Total Supply",21,"(MT)",89141.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,020,"Beginning Stocks",21,"(MT)",14000.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,125,"Domestic Consumption",21,"(MT)",75550.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,176,"Ending Stocks",21,"(MT)",20000.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,057,"Imports",21,"(MT)",81550.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,178,"Total Distribution",21,"(MT)",95550.0000
0585100,"Orange Juice",JA,"Japan",2011,2013,01,086,"Total Supply",21,"(MT)",95550.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,020,"Beginning Stocks",21,"(MT)",20000.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,125,"Domestic Consumption",21,"(MT)",70000.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,176,"Ending Stocks",21,"(MT)",15451.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,057,"Imports",21,"(MT)",65451.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,178,"Total Distribution",21,"(MT)",85451.0000
0585100,"Orange Juice",JA,"Japan",2012,2015,01,086,"Total Supply",21,"(MT)",85451.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,020,"Beginning Stocks",21,"(MT)",15451.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,125,"Domestic Consumption",21,"(MT)",68000.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,176,"Ending Stocks",21,"(MT)",10672.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,057,"Imports",21,"(MT)",63221.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,178,"Total Distribution",21,"(MT)",78672.0000
0585100,"Orange Juice",JA,"Japan",2013,2015,01,086,"Total Supply",21,"(MT)",78672.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,020,"Beginning Stocks",21,"(MT)",10672.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,125,"Domestic Consumption",21,"(MT)",79500.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,176,"Ending Stocks",21,"(MT)",17524.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,057,"Imports",21,"(MT)",86352.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,178,"Total Distribution",21,"(MT)",97024.0000
0585100,"Orange Juice",JA,"Japan",2014,2017,01,086,"Total Supply",21,"(MT)",97024.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,020,"Beginning Stocks",21,"(MT)",17524.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,125,"Domestic Consumption",21,"(MT)",78270.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,176,"Ending Stocks",21,"(MT)",12667.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,057,"Imports",21,"(MT)",73413.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,178,"Total Distribution",21,"(MT)",90937.0000
0585100,"Orange Juice",JA,"Japan",2015,2017,01,086,"Total Supply",21,"(MT)",90937.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,020,"Beginning Stocks",21,"(MT)",12667.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,125,"Domestic Consumption",21,"(MT)",71800.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,176,"Ending Stocks",21,"(MT)",12347.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,057,"Imports",21,"(MT)",71480.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,178,"Total Distribution",21,"(MT)",84147.0000
0585100,"Orange Juice",JA,"Japan",2016,2018,01,086,"Total Supply",21,"(MT)",84147.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,020,"Beginning Stocks",21,"(MT)",12347.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,125,"Domestic Consumption",21,"(MT)",70000.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,176,"Ending Stocks",21,"(MT)",10347.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,057,"Imports",21,"(MT)",68000.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,178,"Total Distribution",21,"(MT)",80347.0000
0585100,"Orange Juice",JA,"Japan",2017,2018,07,086,"Total Supply",21,"(MT)",80347.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2008,2009,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2009,2010,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2010,2011,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2011,2012,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2012,2013,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2013,2014,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2014,2015,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2015,2016,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2016,2017,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",KN,"Korea, North",2017,2018,07,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,020,"Beginning Stocks",21,"(MT)",15591.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,125,"Domestic Consumption",21,"(MT)",58323.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,176,"Ending Stocks",21,"(MT)",11220.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,057,"Imports",21,"(MT)",46012.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,028,"Production",21,"(MT)",7940.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,178,"Total Distribution",21,"(MT)",69543.0000
0585100,"Orange Juice",KS,"Korea, South",1991,1992,00,086,"Total Supply",21,"(MT)",69543.0000
0585100,"Orange Juice",KS,"Korea, South",1992,1993,00,020,"Beginning Stocks",21,"(MT)",11220.0000
0585100,"Orange Juice",KS,"Korea, South",1992,1993,00,125,"Domestic Consumption",21,"(MT)",60000.0000
